A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,1/23/2017 20:00,2017,1,23,20,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 21:00,2017,1,23,21,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 22:00,2017,1,23,22,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 23:00,2017,1,23,23,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 0:00,2017,1,24,0,170,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 1:00,2017,1,24,1,191,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 2:00,2017,1,24,2,185,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 3:00,2017,1,24,3,176,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 4:00,2017,1,24,4,166,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 5:00,2017,1,24,5,166,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 6:00,2017,1,24,6,161,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 7:00,2017,1,24,7,154,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 8:00,2017,1,24,8,156,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 9:00,2017,1,24,9,160,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 10:00,2017,1,24,10,156,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 11:00,2017,1,24,11,168,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 12:00,2017,1,24,12,171,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 13:00,2017,1,24,13,152,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 14:00,2017,1,24,14,131,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 15:00,2017,1,24,15,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 16:00,2017,1,24,16,134,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 17:00,2017,1,24,17,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 18:00,2017,1,24,18,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 19:00,2017,1,24,19,140,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 20:00,2017,1,24,20,153,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 21:00,2017,1,24,21,159,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 22:00,2017,1,24,22,165,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 23:00,2017,1,24,23,163,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 0:00,2017,1,25,0,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 1:00,2017,1,25,1,165,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 2:00,2017,1,25,2,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 3:00,2017,1,25,3,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 4:00,2017,1,25,4,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 5:00,2017,1,25,5,180,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 6:00,2017,1,25,6,176,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 7:00,2017,1,25,7,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 8:00,2017,1,25,8,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 9:00,2017,1,25,9,185,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 10:00,2017,1,25,10,200,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 11:00,2017,1,25,11,195,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 12:00,2017,1,25,12,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 13:00,2017,1,25,13,164,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 14:00,2017,1,25,14,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 15:00,2017,1,25,15,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 16:00,2017,1,25,16,135,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 17:00,2017,1,25,17,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 18:00,2017,1,25,18,128,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 19:00,2017,1,25,19,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 20:00,2017,1,25,20,156,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 21:00,2017,1,25,21,150,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 22:00,2017,1,25,22,157,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2017 23:00,2017,1,25,23,164,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 0:00,2017,1,26,0,179,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 1:00,2017,1,26,1,171,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 2:00,2017,1,26,2,173,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 3:00,2017,1,26,3,170,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 4:00,2017,1,26,4,160,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 5:00,2017,1,26,5,157,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 6:00,2017,1,26,6,152,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 7:00,2017,1,26,7,168,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 8:00,2017,1,26,8,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 9:00,2017,1,26,9,187,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 10:00,2017,1,26,10,221,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 11:00,2017,1,26,11,220,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 12:00,2017,1,26,12,214,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 13:00,2017,1,26,13,195,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 14:00,2017,1,26,14,170,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 15:00,2017,1,26,15,159,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 16:00,2017,1,26,16,154,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 17:00,2017,1,26,17,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 18:00,2017,1,26,18,179,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 19:00,2017,1,26,19,190,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 20:00,2017,1,26,20,194,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 21:00,2017,1,26,21,220,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 22:00,2017,1,26,22,255,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2017 23:00,2017,1,26,23,253,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 0:00,2017,1,27,0,251,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 1:00,2017,1,27,1,254,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 2:00,2017,1,27,2,240,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 3:00,2017,1,27,3,228,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 4:00,2017,1,27,4,229,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 5:00,2017,1,27,5,234,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 6:00,2017,1,27,6,230,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 7:00,2017,1,27,7,228,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 8:00,2017,1,27,8,222,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 9:00,2017,1,27,9,213,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 10:00,2017,1,27,10,197,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 11:00,2017,1,27,11,173,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 12:00,2017,1,27,12,145,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 13:00,2017,1,27,13,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 14:00,2017,1,27,14,186,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 15:00,2017,1,27,15,153,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 16:00,2017,1,27,16,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 17:00,2017,1,27,17,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 18:00,2017,1,27,18,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 19:00,2017,1,27,19,141,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 20:00,2017,1,27,20,141,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 21:00,2017,1,27,21,140,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 22:00,2017,1,27,22,155,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2017 23:00,2017,1,27,23,188,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 0:00,2017,1,28,0,196,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 1:00,2017,1,28,1,199,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 2:00,2017,1,28,2,216,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 3:00,2017,1,28,3,223,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 4:00,2017,1,28,4,229,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 5:00,2017,1,28,5,237,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 6:00,2017,1,28,6,257,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 7:00,2017,1,28,7,266,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 8:00,2017,1,28,8,269,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 9:00,2017,1,28,9,255,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 10:00,2017,1,28,10,237,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 11:00,2017,1,28,11,235,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 12:00,2017,1,28,12,241,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 13:00,2017,1,28,13,199,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 14:00,2017,1,28,14,150,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 15:00,2017,1,28,15,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 16:00,2017,1,28,16,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 17:00,2017,1,28,17,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 18:00,2017,1,28,18,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 19:00,2017,1,28,19,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 20:00,2017,1,28,20,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 21:00,2017,1,28,21,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 22:00,2017,1,28,22,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2017 23:00,2017,1,28,23,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 0:00,2017,1,29,0,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 1:00,2017,1,29,1,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 2:00,2017,1,29,2,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 3:00,2017,1,29,3,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 4:00,2017,1,29,4,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 5:00,2017,1,29,5,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 6:00,2017,1,29,6,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 7:00,2017,1,29,7,114,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 8:00,2017,1,29,8,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 9:00,2017,1,29,9,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 10:00,2017,1,29,10,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 11:00,2017,1,29,11,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 12:00,2017,1,29,12,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 13:00,2017,1,29,13,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 14:00,2017,1,29,14,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 15:00,2017,1,29,15,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 16:00,2017,1,29,16,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 17:00,2017,1,29,17,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 18:00,2017,1,29,18,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 19:00,2017,1,29,19,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 20:00,2017,1,29,20,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 21:00,2017,1,29,21,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 22:00,2017,1,29,22,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2017 23:00,2017,1,29,23,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 0:00,2017,1,30,0,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 1:00,2017,1,30,1,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 2:00,2017,1,30,2,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 3:00,2017,1,30,3,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 4:00,2017,1,30,4,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 5:00,2017,1,30,5,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 6:00,2017,1,30,6,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 7:00,2017,1,30,7,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 8:00,2017,1,30,8,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 9:00,2017,1,30,9,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 10:00,2017,1,30,10,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 11:00,2017,1,30,11,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 12:00,2017,1,30,12,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 13:00,2017,1,30,13,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 14:00,2017,1,30,14,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 15:00,2017,1,30,15,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 16:00,2017,1,30,16,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 17:00,2017,1,30,17,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 18:00,2017,1,30,18,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 19:00,2017,1,30,19,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 20:00,2017,1,30,20,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 21:00,2017,1,30,21,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 22:00,2017,1,30,22,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2017 23:00,2017,1,30,23,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 0:00,2017,1,31,0,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 1:00,2017,1,31,1,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 2:00,2017,1,31,2,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 3:00,2017,1,31,3,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 4:00,2017,1,31,4,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 5:00,2017,1,31,5,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 6:00,2017,1,31,6,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 7:00,2017,1,31,7,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 8:00,2017,1,31,8,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 9:00,2017,1,31,9,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 10:00,2017,1,31,10,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 11:00,2017,1,31,11,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 12:00,2017,1,31,12,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 13:00,2017,1,31,13,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 14:00,2017,1,31,14,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 15:00,2017,1,31,15,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 16:00,2017,1,31,16,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 17:00,2017,1,31,17,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 18:00,2017,1,31,18,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 19:00,2017,1,31,19,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 20:00,2017,1,31,20,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 21:00,2017,1,31,21,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 22:00,2017,1,31,22,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2017 23:00,2017,1,31,23,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 0:00,2017,2,1,0,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 1:00,2017,2,1,1,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 2:00,2017,2,1,2,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 3:00,2017,2,1,3,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 4:00,2017,2,1,4,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 5:00,2017,2,1,5,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 6:00,2017,2,1,6,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 7:00,2017,2,1,7,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 8:00,2017,2,1,8,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 9:00,2017,2,1,9,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 10:00,2017,2,1,10,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 11:00,2017,2,1,11,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 12:00,2017,2,1,12,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 13:00,2017,2,1,13,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 14:00,2017,2,1,14,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 15:00,2017,2,1,15,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 16:00,2017,2,1,16,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 17:00,2017,2,1,17,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 18:00,2017,2,1,18,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 19:00,2017,2,1,19,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 20:00,2017,2,1,20,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 21:00,2017,2,1,21,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 22:00,2017,2,1,22,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/1/2017 23:00,2017,2,1,23,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 0:00,2017,2,2,0,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 1:00,2017,2,2,1,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 2:00,2017,2,2,2,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 3:00,2017,2,2,3,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 4:00,2017,2,2,4,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 5:00,2017,2,2,5,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 6:00,2017,2,2,6,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 7:00,2017,2,2,7,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 8:00,2017,2,2,8,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 9:00,2017,2,2,9,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 10:00,2017,2,2,10,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 11:00,2017,2,2,11,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 12:00,2017,2,2,12,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 13:00,2017,2,2,13,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 14:00,2017,2,2,14,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 15:00,2017,2,2,15,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 16:00,2017,2,2,16,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 17:00,2017,2,2,17,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 18:00,2017,2,2,18,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 19:00,2017,2,2,19,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 20:00,2017,2,2,20,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 21:00,2017,2,2,21,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 22:00,2017,2,2,22,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/2/2017 23:00,2017,2,2,23,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 0:00,2017,2,3,0,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 1:00,2017,2,3,1,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 2:00,2017,2,3,2,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 3:00,2017,2,3,3,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 4:00,2017,2,3,4,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 5:00,2017,2,3,5,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 6:00,2017,2,3,6,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 7:00,2017,2,3,7,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 8:00,2017,2,3,8,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 9:00,2017,2,3,9,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 10:00,2017,2,3,10,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 11:00,2017,2,3,11,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 12:00,2017,2,3,12,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 13:00,2017,2,3,13,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 14:00,2017,2,3,14,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 15:00,2017,2,3,15,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 16:00,2017,2,3,16,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 17:00,2017,2,3,17,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 18:00,2017,2,3,18,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 19:00,2017,2,3,19,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 20:00,2017,2,3,20,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 21:00,2017,2,3,21,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 22:00,2017,2,3,22,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/3/2017 23:00,2017,2,3,23,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 0:00,2017,2,4,0,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 1:00,2017,2,4,1,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 2:00,2017,2,4,2,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 3:00,2017,2,4,3,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 4:00,2017,2,4,4,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 5:00,2017,2,4,5,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 6:00,2017,2,4,6,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2/4/2017 7:00,2017,2,4,7,71,µg/m³,1 Hr,Valid
